content_id,title,content_type,sport,duration_minutes,date_added
1323,Tennis Highlights: Allen-Thompson Event 46,Highlight,Tennis,4,2023-07-28
1324,Rudolph Harrison on their Football Career,Interview,Football,11,2023-01-23
1325,Football Highlights: Parsons-Patel Event 69,Highlight,Football,5,2023-01-27
1326,Football Highlights: Thomas-Carter Event 77,Highlight,Football,4,2023-06-17
1327,The Story of Thomas: A NFL Legend,Documentary,NFL,85,2023-03-14
1328,Football Highlights: Ullmann Lange e.V. Event 12,Highlight,Football,10,2023-11-04
1329,The Story of Schlosser: A Football Legend,Documentary,Football,83,2023-11-19
1330,Football Replay: Zschopau vs Hicksside 2023-08-23,Replay,Football,74,2023-08-23
1331,"Football Highlights: Campbell, Davis and Hill Event 26",Highlight,Football,4,2023-10-06
1332,Football Highlights: Shah-Rahman Event 62,Highlight,Football,11,2023-11-28
1333,Football Replay: Wilsonburgh vs Grahamport 2023-11-12,Replay,Football,121,2023-11-12
1334,Boxing Highlights: Sanchez Group Event 100,Highlight,Boxing,8,2023-09-16
1335,Tennis Replay: West Leah vs South Mitchellfurt 2023-03-19,Replay,Tennis,126,2023-03-19
1336,Football Highlights: Rosenow AG & Co. KGaA Event 93,Highlight,Football,3,2023-03-19
1337,"NFL Highlights: Hudson, Wood and King Event 67",Highlight,NFL,4,2023-07-06
1338,MMA Replay: South Katherine vs Hamburg 2023-06-07,Replay,MMA,147,2023-06-07
1339,The Story of Wang: A Tennis Legend,Documentary,Tennis,87,2023-03-31
1340,Football Highlights: Rodriguez-Hall Event 67,Highlight,Football,15,2023-06-10
1341,"Football Highlights: Hughes, Mistry and Shaw Event 74",Highlight,Football,15,2023-05-13
1342,"Tennis Highlights: Chandler, Dixon and Murphy Event 42",Highlight,Tennis,6,2023-08-11
1343,Football Replay: Johnhaven vs Lüdinghausen 2023-07-24,Replay,Football,100,2023-07-24
1344,The Story of Röhrdanz: A NFL Legend,Documentary,NFL,79,2023-08-02
1345,Football Replay: East Alice vs Lake Conorberg 2023-03-12,Replay,Football,61,2023-03-12
1346,Sarah Gunpf on their F1 Career,Interview,F1,16,2023-06-27
1347,Football Replay: Sömmerda vs Singhfort 2023-10-13,Replay,Football,100,2023-10-13
1348,MMA Replay: Waterston vs Vechta 2023-10-28,Replay,MMA,96,2023-10-28
1349,Football Highlights: Rörricht Event 40,Highlight,Football,12,2023-01-14
1350,The Story of Spencer: A Boxing Legend,Documentary,Boxing,51,2023-08-31
1351,Boxing Replay: Carlton vs Regen 2023-05-23,Replay,Boxing,146,2023-05-23
1352,Football Replay: Michaelmouth vs Bogen 2023-09-01,Replay,Football,71,2023-09-01
1353,Football Highlights: Freeman Ltd Event 77,Highlight,Football,12,2023-02-12
1354,NFL Highlights: Fox Group Event 58,Highlight,NFL,12,2023-11-10
1355,"Football Highlights: Grimes, Roberts and Rivers Event 26",Highlight,Football,14,2023-03-22
1356,The Story of Kennedy: A Darts Legend,Documentary,Darts,55,2023-09-29
1357,Maureen Wulff on their NFL Career,Interview,NFL,39,2023-08-19
1358,"Football Highlights: Holland, Cooper and Taylor Event 90",Highlight,Football,10,2023-04-19
1359,Football Replay: Griesbach Rottal vs Tiffanychester 2023-03-08,Replay,Football,142,2023-03-08
1360,Boxing Highlights: Calderon-Williams Event 30,Highlight,Boxing,6,2023-07-15
1361,Tennis Replay: Aue vs East Jessica 2023-10-15,Replay,Tennis,93,2023-10-15
1362,Debra Barton on their Football Career,Interview,Football,31,2023-03-17
1363,The Story of Hall: A Tennis Legend,Documentary,Tennis,103,2023-04-01
1364,"Football Highlights: Carter, Dunn and Knight Event 15",Highlight,Football,8,2023-04-08
1365,Darts Highlights: Anders GmbH & Co. KG Event 37,Highlight,Darts,15,2023-11-07
1366,F1 Highlights: Klemm Event 66,Highlight,F1,4,2023-05-27
1367,NFL Highlights: Stokes-Blake Event 14,Highlight,NFL,8,2023-05-07
1368,Football Highlights: Crawford-Henderson Event 39,Highlight,Football,11,2023-05-04
1369,F1 Highlights: Schroeder-Long Event 31,Highlight,F1,12,2023-03-17
1370,Football Replay: Johnfurt vs Lake Patriciaburgh 2023-04-05,Replay,Football,121,2023-04-05
1371,Football Highlights: Schenk Event 89,Highlight,Football,12,2023-10-06
1372,MMA Highlights: Woodward Inc Event 73,Highlight,MMA,15,2023-11-09
1373,NFL Highlights: Zänker Cichorius GmbH & Co. KG Event 23,Highlight,NFL,13,2023-04-18
1374,NFL Highlights: Neureuther Fröhlich AG Event 92,Highlight,NFL,12,2023-05-20
1375,The Story of Scheibe: A Football Legend,Documentary,Football,104,2023-11-02
1376,Football Highlights: Huffman LLC Event 57,Highlight,Football,5,2023-04-25
1377,Boxing Highlights: Jessel AG Event 77,Highlight,Boxing,4,2023-08-13
1378,F1 Highlights: Kuhl AG Event 49,Highlight,F1,8,2023-08-11
1379,NFL Highlights: Anders Event 12,Highlight,NFL,6,2023-07-10
1380,The Story of Jennings: A Tennis Legend,Documentary,Tennis,45,2023-10-21
1381,The Story of Petersen: A NFL Legend,Documentary,NFL,102,2023-08-30
1382,Football Highlights: Lewis-Thomas Event 74,Highlight,Football,10,2023-07-01
1383,NFL Replay: Port Debra vs North Keith 2023-01-06,Replay,NFL,100,2023-01-06
1384,NFL Replay: South Meganshire vs Säckingen 2023-04-01,Replay,NFL,146,2023-04-01
1385,MMA Highlights: Barrett LLC Event 56,Highlight,MMA,14,2023-08-17
1386,Günther Hernandez on their Football Career,Interview,Football,15,2023-02-07
1387,F1 Highlights: Brooks-Graham Event 66,Highlight,F1,9,2023-05-31
1388,The Story of Oderwald: A Tennis Legend,Documentary,Tennis,52,2023-02-22
1389,Boxing Highlights: Krebs Meister GmbH & Co. OHG Event 7,Highlight,Boxing,3,2023-01-13
1390,Darts Highlights: Barnes LLC Event 46,Highlight,Darts,4,2023-08-06
1391,The Story of Jones: A Tennis Legend,Documentary,Tennis,75,2023-10-19
1392,F1 Highlights: Blümel AG & Co. KGaA Event 81,Highlight,F1,8,2023-11-06
1393,Boxing Highlights: Atzler Thies GbR Event 56,Highlight,Boxing,11,2023-11-20
1394,Football Replay: Hamburg vs Wolfach 2023-03-22,Replay,Football,77,2023-03-22
1395,Football Replay: Gotha vs South Melissa 2023-09-06,Replay,Football,106,2023-09-06
1396,The Story of Matthews: A Football Legend,Documentary,Football,61,2023-09-21
1397,Football Replay: Jessicaside vs East Kathleen 2023-11-05,Replay,Football,62,2023-11-05
1398,Tennis Replay: Zerbst vs North Kevinmouth 2023-07-12,Replay,Tennis,144,2023-07-12
1399,"MMA Highlights: Ellis, Richards and Byrne Event 11",Highlight,MMA,5,2023-07-01
1400,Boxing Highlights: Higgins Ltd Event 59,Highlight,Boxing,15,2023-02-23
1401,MMA Highlights: Fischer Förster e.G. Event 80,Highlight,MMA,5,2023-04-25
1402,Boxing Highlights: Carey-Smith Event 58,Highlight,Boxing,9,2023-11-21
1403,Football Highlights: Jones-Bell Event 78,Highlight,Football,3,2023-01-06
1404,"Darts Highlights: Parker, Walker and Ryan Event 31",Highlight,Darts,14,2023-11-03
1405,Boxing Highlights: Wright-Brown Event 70,Highlight,Boxing,12,2023-03-06
1406,MMA Highlights: Carter-Gallagher Event 73,Highlight,MMA,10,2023-10-28
1407,Football Highlights: Howard LLC Event 62,Highlight,Football,14,2023-03-30
1408,NFL Replay: Clareland vs Mcgeefurt 2023-08-27,Replay,NFL,127,2023-08-27
1409,Matthew Drub on their MMA Career,Interview,MMA,27,2023-02-01
1410,Football Highlights: Chapman Inc Event 79,Highlight,Football,4,2023-04-09
1411,F1 Replay: Port Brandonton vs Plauen 2023-09-11,Replay,F1,144,2023-09-11
1412,Carol Kitzmann on their Football Career,Interview,Football,44,2023-11-03
1413,The Story of Paffrath: A Football Legend,Documentary,Football,51,2023-09-04
1414,Sam Allen on their Boxing Career,Interview,Boxing,10,2023-05-11
1415,Boxing Highlights: Hande OHG mbH Event 61,Highlight,Boxing,12,2023-04-16
1416,Boxing Highlights: Hester-Ramirez Event 38,Highlight,Boxing,7,2023-07-21
1417,NFL Replay: Kellystad vs Jamesland 2023-06-22,Replay,NFL,136,2023-06-22
1418,NFL Highlights: Lewis Ltd Event 73,Highlight,NFL,7,2023-08-29
1419,Boxing Replay: Calderonland vs Michaelville 2023-09-09,Replay,Boxing,81,2023-09-09
1420,"NFL Highlights: McKenzie, Taylor and Thomas Event 38",Highlight,NFL,15,2023-08-05
1421,"Football Highlights: Delgado, Dawson and Hamilton Event 63",Highlight,Football,4,2023-02-12
1422,Football Replay: Dessau vs West Francesville 2023-04-01,Replay,Football,95,2023-04-01
1423,F1 Replay: North Heidiberg vs Lake Michaelberg 2023-03-16,Replay,F1,95,2023-03-16
1424,The Story of Textor: A Football Legend,Documentary,Football,59,2023-04-05
1425,Tennis Highlights: Weaver-Kim Event 95,Highlight,Tennis,5,2023-06-10
1426,"Football Highlights: Lowe, Stephens and Thomas Event 23",Highlight,Football,7,2023-09-30
1427,The Story of Hawkins: A Football Legend,Documentary,Football,68,2023-01-09
1428,The Story of Freudenberger: A Tennis Legend,Documentary,Tennis,88,2023-03-18
1429,George Carr on their MMA Career,Interview,MMA,19,2023-11-09
1430,The Story of Blake: A NFL Legend,Documentary,NFL,97,2023-04-20
1431,The Story of Heinz: A Football Legend,Documentary,Football,101,2023-05-28
1432,Football Highlights: Morrison Group Event 74,Highlight,Football,14,2023-09-11
1433,The Story of Tucker: A Football Legend,Documentary,Football,78,2023-06-08
1434,The Story of Perry: A Football Legend,Documentary,Football,66,2023-11-25
1435,Boxing Highlights: Smith-Cooper Event 61,Highlight,Boxing,14,2023-09-07
1436,Cameron Howarth on their Tennis Career,Interview,Tennis,24,2023-01-10
1437,"NFL Highlights: Hill, Read and Reid Event 61",Highlight,NFL,7,2023-11-01
1438,Tennis Replay: Tirschenreuth vs Kellyhaven 2023-05-06,Replay,Tennis,61,2023-05-06
1439,NFL Replay: Lisaport vs Katherineside 2023-11-18,Replay,NFL,108,2023-11-18
1440,MMA Highlights: Nicholson Ltd Event 88,Highlight,MMA,3,2023-01-09
1441,Boxing Replay: Hechingen vs Uffenheim 2023-08-08,Replay,Boxing,105,2023-08-08
1442,Istvan Smith on their Boxing Career,Interview,Boxing,27,2023-09-26
1443,Football Highlights: Slater and Sons Event 13,Highlight,Football,7,2023-09-06
1444,Football Highlights: Savage LLC Event 99,Highlight,Football,13,2023-06-22
1445,NFL Highlights: Ryan-Gill Event 76,Highlight,NFL,15,2023-03-18
1446,Football Replay: Hannoversch Münden vs Smithborough 2023-09-22,Replay,Football,148,2023-09-22
1447,Denise Carsten on their Football Career,Interview,Football,10,2023-03-27
1448,Darts Highlights: Schweitzer Event 2,Highlight,Darts,9,2023-05-18
1449,Football Replay: Miltenberg vs Nathanfort 2023-03-31,Replay,Football,117,2023-03-31
1450,NFL Highlights: Mitchell LLC Event 33,Highlight,NFL,6,2023-09-14
1451,F1 Replay: Port Dale vs Lake Julia 2023-06-24,Replay,F1,67,2023-06-24
1452,June Knowles on their NFL Career,Interview,NFL,23,2023-03-16
1453,Kyle Wheeler on their F1 Career,Interview,F1,17,2023-04-01
1454,F1 Replay: North Nathanhaven vs Fosterstad 2023-08-25,Replay,F1,108,2023-08-25
1455,Tennis Highlights: Carter-Watts Event 73,Highlight,Tennis,15,2023-02-09
1456,Marc Barber on their Tennis Career,Interview,Tennis,21,2023-09-23
1457,Boxing Replay: New Pauline vs North Alice 2023-11-20,Replay,Boxing,69,2023-11-20
1458,Tennis Highlights: Hill-Meyer Event 36,Highlight,Tennis,15,2023-02-15
1459,Tennis Highlights: Hammond Inc Event 99,Highlight,Tennis,15,2023-04-11
1460,Football Highlights: Thompson Ltd Event 10,Highlight,Football,7,2023-03-31
1461,The Story of Walker: A Football Legend,Documentary,Football,87,2023-02-21
1462,Hans-Josef Wise on their Football Career,Interview,Football,26,2023-06-25
1463,Football Replay: New Shaneview vs Leahbury 2023-08-22,Replay,Football,85,2023-08-22
1464,Football Highlights: Ball-Wilson Event 63,Highlight,Football,4,2023-01-15
1465,NFL Replay: Viechtach vs Sandersmouth 2023-07-30,Replay,NFL,87,2023-07-30
1466,Football Highlights: Cross and Sons Event 57,Highlight,Football,14,2023-10-08
1467,Football Replay: West Robertberg vs Caroltown 2023-07-21,Replay,Football,69,2023-07-21
1468,Football Highlights: Mueller Ltd Event 58,Highlight,Football,3,2023-03-21
1469,The Story of Misicher: A Football Legend,Documentary,Football,45,2023-04-19
1470,Gabriela Conley on their NFL Career,Interview,NFL,27,2023-09-08
1471,Football Replay: North Gavinton vs Tuttlingen 2023-03-18,Replay,Football,110,2023-03-18
1472,Boxing Highlights: Scholz Event 99,Highlight,Boxing,10,2023-10-16
1473,"Boxing Highlights: Beltran, Norton and Hopkins Event 94",Highlight,Boxing,15,2023-04-05
1474,The Story of Schuchhardt: A Football Legend,Documentary,Football,73,2023-09-10
1475,MMA Replay: West Sarahmouth vs Thomasmouth 2023-03-16,Replay,MMA,121,2023-03-16
1476,Boxing Replay: Port Kerry vs Butlerland 2023-11-25,Replay,Boxing,105,2023-11-25
1477,Football Highlights: Lucas-Evans Event 8,Highlight,Football,13,2023-09-24
1478,Megan Gonzalez on their F1 Career,Interview,F1,33,2023-10-08
1479,MMA Highlights: Buchholz Event 11,Highlight,MMA,10,2023-01-13
1480,The Story of Süßebier: A Football Legend,Documentary,Football,70,2023-04-22
1481,Football Replay: Viersen vs Schwabmünchen 2023-04-04,Replay,Football,109,2023-04-04
1482,Football Highlights: Wohlgemut Stiftung & Co. KG Event 50,Highlight,Football,4,2023-05-04
1483,"Football Highlights: Farley, Esparza and Murphy Event 11",Highlight,Football,13,2023-03-16
1484,Football Highlights: Harrison-Gardner Event 5,Highlight,Football,6,2023-05-12
1485,MMA Replay: Allenmouth vs Danielport 2023-09-28,Replay,MMA,90,2023-09-28
1486,Football Highlights: Hartman-Dixon Event 70,Highlight,Football,13,2023-05-30
1487,Boxing Highlights: Smith and Sons Event 58,Highlight,Boxing,3,2023-08-04
1488,Football Replay: West Vanessa vs Höxter 2023-04-29,Replay,Football,65,2023-04-29
1489,Football Highlights: Flowers-Henderson Event 84,Highlight,Football,13,2023-10-15
1490,MMA Highlights: Thanel AG & Co. KG Event 69,Highlight,MMA,5,2023-07-06
1491,"Football Highlights: Evans, Bishop and Scott Event 10",Highlight,Football,3,2023-08-30
1492,Boxing Highlights: Brown PLC Event 3,Highlight,Boxing,10,2023-07-21
1493,Sieghard James on their F1 Career,Interview,F1,25,2023-01-28
1494,Football Highlights: Schönland KG Event 23,Highlight,Football,13,2023-11-23
1495,Football Replay: Lake Geoffreychester vs Recklinghausen 2023-09-15,Replay,Football,72,2023-09-15
1496,"Football Highlights: Jones, Cooper and Chapman Event 76",Highlight,Football,4,2023-08-03
1497,The Story of Schaaf: A Football Legend,Documentary,Football,108,2023-06-19
1498,F1 Highlights: Boucsein AG Event 9,Highlight,F1,15,2023-11-21
1499,Football Replay: East Charlotte vs Maureenstad 2023-04-09,Replay,Football,146,2023-04-09
1500,"Football Highlights: Vargas, Kim and Lewis Event 88",Highlight,Football,12,2023-02-09
